painting,domi_emotion,utterance_combined
raphael-kirchner_girls-with-purple-surrounds-1900-9,positive,"This is a picture of a young lady who seems content in the forest.The purple color makes me think of easter and spring.The light pink makes the woman look very delicate and feminine.The use of purple in this painting makes me feel joy because it is such a happy color. the woman in the painting also has a contented look on her face, and she seems really into what she is focused on. it makes me feel like all she is concerned about in the world is being pretty."
raphael-kirchner_impassive-mask,positive,"She looks powerful with her top exposed and having body hair and she face says she doesn't care what anyone thinks.The ghoulish masks luridly stares downward, between the woman's legs, as she playfully frolics on the floor.The erotic pose of the lady is alluring.This half naked lady makes me think of sex and that is always exciting.The woman looks to be happy exposing her breasts, it is very arousing."
raphael-kirchner_marquisette-1,positive,"The lady is either dressing or undressing, wanting to make sure that she looks perfect. it creates a wonderment over what would be happening next.I love the female human form including breast so i am excited!The woman has beautiful breasts, it is very arousing."
raphael-kirchner_portraits-of-viennese-ladies-1901-4,positive,"The colors that are subtle with the calm face feels like happiness is in the air.The lady has her hair done and is waring clothes up to her chin.This beautiful woman is quite pleasing to look at.She looks quite pleased with herself, so i would be pleased..altho i cannot understand what is written."
raphael-kirchner_single-items,positive,"The flowers design that the women is holding.The eye is drawn to the green foliage, a fun and appealing artistic expression of a woman.This could be the inspiration for the leg lamp from a christmas story.This half naked lady makes you think of sex and that is exciting."
raphael-kirchner_stained-glass-art-1,positive,"The colors all work nicely together and almost give the woman a mermaid, or natural woman of the sea, appearance.The stark subdivisions of the window's colors and bold lines really do look like stained glass.Looks like a stain glass window you might find in a church or very old building.Looks like an elegant woman that could eventually be put in stained glass."
raphael-kirchner_the-players-pastel-on-paper,positive,"Ah, this scene makes me think leisure and privilege and time unlimited. fun and games and happy expression.Looks like that part of the haunted mansion with the ballroom but instead the ghosts are playing craps.Who are these people.  one woman looks very nosy and the other pretending not to care.  made me lol."
raphael-kirchner_unknown-2,positive,"There is duality to this image, a boldness intertwined with an aggressive twist.I like the contrasts of woman and animal, smooth versus hairy, pale skin versus dark fur, and so forth.The bear rug depicts danger so excitement is present for the woman on the rug. she is teasing the bear."
sergey-solomko_human-shield,negative,"She looks so alarmed with the barrel of the gun against her throat while she is nursing!A gun so close to an infant is terriying, and the woman is clearly scared.It seems like this woman and child were caught hiding from the gunman who is trying to kill them both.The woman's expression looks like something is coming for her and her child. their safety looks in jeopardy."
sergey-solomko_portrait-of-italian-young-man,positive,The look on this person's face from the side shows content and calmness in their eye.The profile is nicely done and his eyes look very realistic and like they have a lot to say.The young man appears strong and confident as he gazes into his future.
sergey-solomko_the-nocturne-review-1914,negative,The young man looks afraid for battle by the expression of his face.The facial expression of this person is simply terrifying.The expression in the soldiers eyes has a completely fearful feeling.
sergey-solomko_vanity,positive,"This woman is striking, since her dress is so elegant and commanding.The woman displays power as she poses for the painting.The peacock theme in the painting brings a lot of life the painting.The females skirt looks like it is made from peacock feathers."
wilhelm-kotarbinski_cleopatra,positive,The picture is very detailed i love the birds and the kids face.The wings of these birds look like very sharp knives!A boy lays before a woman with cranes all around them.
wilhelm-kotarbinski_dawn,positive,"The men and women appear to be holy, flying to the sky on wings.I think using only black and white makes this picture more powerful.  it makes the angels in this picture look even more majestic.The way the white is used in the painting to portray light casted around the three people is mesmerizing."
